gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1002490550,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490550?gameHash=676d43b14d612cb0&tab=overview,WC,2018-W,43389.31315,G,7,8.19,100,Blue,Team,Team,KT Rolster, ,Tahm Kench,Urgot,Rakan,Syndra,Kindred,24.96666667,1,16,4,35,16,4, , , , ,0,0,1,2.538216667,0.640854473,0.160213618,0.801068091,1,14.37858333,2,0,2,0,1,0,1,0,0,0,1,15.58683333,1,11.43338333,1,1,8,3,1,21.75573333,1,0,37570,1504.806409, , ,81,3.244325768,1,30,1.201602136,34,35,0.40625,0.485714286,50565,1358.106809,40483,0.094553168,733,153,89,11,35.48731642,16372,16042,330,25375,24031,1344,19003,19608,-605,322,325,-3,523,496,27
1002490550,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490550?gameHash=676d43b14d612cb0&tab=overview,WC,2018-W,43389.31315,G,7,8.19,200,Red,Team,Team,MAD Team, ,Alistar,Aatrox,Thresh,LeBlanc,Swain,24.96666667,0,4,16,5,4,16, , , , ,1,0,0,2.538216667,0.160213618,0.640854473,0.801068091,0,14.37858333,0,2,0,2,0,0,0,0,0,0,0,15.58683333,0,11.43338333,0,0,3,8,0,21.75573333,0,1,28095,1125.300401, , ,67,2.683578104,1,30,1.201602136,30,34,0.351351351,0.386363636,38516,875.5033378,36828,-0.094553168,675,132,112,0,32.32309746,16042,16372,-330,24031,25375,-1344,19608,19003,605,325,322,3,496,523,-27
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,1,Blue,Top,sOAZ,Fnatic,Cho'gath,Thresh,Alistar,Urgot,Nocturne,Xin Zhao,32.33333333,1,2,1,7,14,4,0,0,0,0,0,0,0,4.896266667,0.06185567,0.030927835,0.556701031,0,12.60645,2,1,1,0,0,0,1,0,0,0,1,,1,16.5495,1,1,9,1,1,29.92373333,1,0,14796,457.6082474,0.261644562,0.179293352,19,0.587628866,0.1484375,2,0.06185567,8,9, , ,11510,225.0556701,9745,-0.12551094,217,16,4,0,7.206185567,3156,3158,-2,4771,4886,-115,4905,4846,59,82,88,-6,126,146,-20
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,2,Blue,Jungle,Broxah,Fnatic,Lee Sin,Thresh,Alistar,Urgot,Nocturne,Xin Zhao,32.33333333,1,4,1,6,14,4,0,0,0,0,1,0,0,4.896266667,0.12371134,0.06185567,0.556701031,1,12.60645,2,1,1,1,1,0,0,0,0,0,1,,1,16.5495,1,1,9,1,1,29.92373333,1,0,8215,254.0721649,0.145269673,0.195185532,22,0.680412371,0.171875,9,0.278350515,6,9, , ,12155,245.0041237,9800,0.093457944,26,154,113,5,5.567010309,3612,2912,700,5794,4291,1503,3738,3253,485,64,52,12,100,83,17
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,3,Blue,Middle,Caps,Fnatic,Irelia,Thresh,Alistar,Urgot,Nocturne,Xin Zhao,32.33333333,1,5,1,6,14,4,1,0,0,0,0,1,0,4.896266667,0.154639175,0,0.556701031,0,12.60645,2,1,0,0,0,0,0,0,0,0,1,,1,16.5495,1,1,9,1,1,29.92373333,1,0,10742,332.2268041,0.189955791,0.24340413,16,0.494845361,0.125,16,0.494845361,5,6, , ,14112,305.5298969,14308,0.426832888,263,38,24,11,9.309278351,3347,3132,215,5254,4653,601,4529,4571,-42,82,79,3,137,123,14
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,4,Blue,ADC,Rekkles,Fnatic,Sivir,Thresh,Alistar,Urgot,Nocturne,Xin Zhao,32.33333333,1,3,0,10,14,4,0,0,0,0,0,0,0,4.896266667,0.092783505,0,0.556701031,0,12.60645,2,1,0,0,0,0,0,0,0,0,1,,1,16.5495,1,1,9,1,1,29.92373333,1,0,18019,557.2886598,0.318638373,0.291080668,12,0.371134021,0.09375,19,0.587628866,5,5, , ,16047,365.3752577,13325,0.340285401,360,21,8,5,11.78350515,3384,3209,175,5255,4851,404,3158,2994,164,95,86,9,149,131,18
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,5,Blue,Support,Hylissang,Fnatic,Braum,Thresh,Alistar,Urgot,Nocturne,Xin Zhao,32.33333333,1,0,1,8,14,4,0,0,0,0,0,0,0,4.896266667,0,0.030927835,0.556701031,0,12.60645,2,1,0,0,0,0,0,0,0,0,1,,1,16.5495,1,1,9,1,1,29.92373333,1,0,4778,147.7731959,0.0844916,0.091036318,59,1.824742268,0.4609375,4,0.12371134,23,24, , ,7928,114.2721649,6750,0.25281602,46,4,0,0,1.546391753,2068,1909,159,3141,2684,457,2775,3011,-236,14,5,9,23,9,14
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,6,Red,Top,Ssumday,100 Thieves,Sion,Akali,Rakan,Aatrox,Ornn,Shen,32.33333333,0,1,2,3,4,14,0,0,0,0,0,0,0,4.896266667,0.030927835,0.06185567,0.556701031,0,12.60645,1,2,0,1,0,0,0,0,0,0,0,,0,16.5495,0,0,1,9,0,29.92373333,0,1,12196,377.1958763,0.285734367,0.25783005,14,0.432989691,0.123893805,7,0.216494845,4,8, , ,11051,210.8597938,11050,0.12551094,299,4,0,0,9.371134021,3158,3156,2,4886,4771,115,4846,4905,-59,88,82,6,146,126,20
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,7,Red,Jungle,AnDa,100 Thieves,Poppy,Akali,Rakan,Aatrox,Ornn,Shen,32.33333333,0,2,2,2,4,14,0,0,0,0,0,0,0,4.896266667,0.06185567,0.12371134,0.556701031,0,12.60645,1,2,1,1,1,0,0,0,0,0,0,,0,16.5495,0,0,1,9,0,29.92373333,0,1,5924,183.2164948,0.138790619,0.18416216,14,0.432989691,0.123893805,11,0.340206186,11,13, , ,9103,150.6123711,8925,-0.093457944,18,125,107,0,4.422680412,2912,3612,-700,4291,5794,-1503,3253,3738,-485,52,64,-12,83,100,-17
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,8,Red,Middle,Ryu,100 Thieves,Lissandra,Akali,Rakan,Aatrox,Ornn,Shen,32.33333333,0,0,4,4,4,14,0,0,0,0,0,0,1,4.896266667,0,0.154639175,0.556701031,0,12.60645,1,2,0,0,0,0,0,0,0,0,0,,0,16.5495,0,0,1,9,0,29.92373333,0,1,9707,300.2164948,0.227420753,0.210898915,11,0.340206186,0.097345133,5,0.154639175,4,5, , ,9810,172.4783505,9275,-0.426832888,243,8,8,0,7.762886598,3132,3347,-215,4653,5254,-601,4571,4529,42,79,82,-3,123,137,-14
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,9,Red,ADC,Rikara,100 Thieves,Kai'Sa,Akali,Rakan,Aatrox,Ornn,Shen,32.33333333,0,0,4,2,4,14,0,0,0,0,0,0,0,4.896266667,0,0.092783505,0.556701031,0,12.60645,1,2,0,0,0,0,0,0,0,0,0,,0,16.5495,0,0,1,9,0,29.92373333,0,1,8137,251.6597938,0.190637959,0.247354687,12,0.371134021,0.10619469,8,0.24742268,4,4, , ,10774,202.2927835,9450,-0.340285401,273,20,20,0,9.06185567,3209,3384,-175,4851,5255,-404,2994,3158,-164,86,95,-9,131,149,-18
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,10,Red,Support,aphromoo,100 Thieves,Bard,Akali,Rakan,Aatrox,Ornn,Shen,32.33333333,0,1,2,2,4,14,0,0,0,0,0,0,0,4.896266667,0.030927835,0,0.556701031,0,12.60645,1,2,0,0,0,0,0,0,0,0,0,,0,16.5495,0,0,1,9,0,29.92373333,0,1,6719,207.8041237,0.157416302,0.099754188,62,1.917525773,0.548672566,16,0.494845361,13,14, , ,6871,81.5814433,5235,-0.25281602,26,0,0,0,0.804123711,1909,2068,-159,2684,3141,-457,3011,2775,236,5,14,-9,9,23,-14
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,100,Blue,Team,Team,Fnatic, ,Thresh,Alistar,Urgot,Nocturne,Xin Zhao,32.33333333,1,14,4,37,14,4, , , , ,1,1,0,4.896266667,0.432989691,0.12371134,0.556701031,1,12.60645,2,1,2,1,1,0,1,0,0,0,1,18.05605,1,16.5495,1,1,9,1,1,29.92373333,1,0,56550,1748.969072, , ,128,3.958762887,1,50,1.546391753,47,53,0.58974359,0.195652174,61752,1255.237113,53928,0.204224273,912,233,149,21,35.41237113,15567,14320,1247,24215,21365,2850,19105,18675,430,337,310,27,535,492,43
1002490569,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490569?gameHash=ea661486276a3438&tab=overview,WC,2018-W,43390.09279,G,8,8.19,200,Red,Team,Team,100 Thieves, ,Akali,Rakan,Aatrox,Ornn,Shen,32.33333333,0,4,14,13,4,14, , , , ,0,0,1,4.896266667,0.12371134,0.432989691,0.556701031,0,12.60645,1,2,1,2,1,0,0,0,0,0,0,18.05605,0,16.5495,0,0,1,9,0,29.92373333,0,1,42683,1320.092784, , ,113,3.494845361,1,47,1.453608247,36,44,0.5,0.271428571,47609,817.8247423,43935,-0.204224273,859,157,135,0,31.42268041,14320,15567,-1247,21365,24215,-2850,18675,19105,-430,310,337,-27,492,535,-43
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,1,Blue,Top,PK,G-Rex,Aatrox,Irelia,Akali,Rakan,Lissandra,Xin Zhao,25.53333333,0,1,4,3,5,13,0,0,0,0,0,0,0,5.085266667,0.039164491,0.195822454,0.704960836,0,12.91355,1,1,0,0,0,0,0,0,0,0,0,,0,12.9999,0,0,0,10,0,22.0174,0,1,5462,213.9164491,0.200102579,0.209957042,13,0.509138381,0.173333333,1,0.039164491,5,5, , ,7829,173.4250653,7325,-0.301449275,167,6,5,0,6.775456919,2939,3327,-388,4416,5922,-1506,4787,4656,131,70,93,-23,111,155,-44
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,2,Blue,Jungle,Empt2y,G-Rex,Lee Sin,Irelia,Akali,Rakan,Lissandra,Xin Zhao,25.53333333,0,1,3,0,5,13,0,0,0,0,0,0,1,5.085266667,0.039164491,0.156657963,0.704960836,1,12.91355,1,1,1,1,0,0,0,1,0,0,0,,0,12.9999,0,0,0,10,0,22.0174,0,1,2296,89.92167102,0.084114889,0.184353219,17,0.665796345,0.226666667,2,0.078328982,13,13, , ,7289,152.2762402,7050,-0.254734497,5,110,88,4,4.503916449,2862,3284,-422,4218,5404,-1186,3230,3248,-18,46,50,-4,76,90,-14
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,3,Blue,Middle,Candy,G-Rex,Syndra,Irelia,Akali,Rakan,Lissandra,Xin Zhao,25.53333333,0,2,2,2,5,13,0,0,0,0,0,0,0,5.085266667,0.078328982,0.039164491,0.704960836,0,12.91355,1,1,0,0,0,0,0,0,0,0,0,,0,12.9999,0,0,0,10,0,22.0174,0,1,8406,329.2167102,0.30795721,0.263108683,11,0.430809399,0.146666667,3,0.117493473,3,4, , ,8950,217.3284595,8850,-0.083897158,218,12,12,0,9.007832898,3324,3505,-181,5337,5527,-190,4504,4681,-177,80,89,-9,144,150,-6
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,4,Blue,ADC,Stitch,G-Rex,Xayah,Irelia,Akali,Rakan,Lissandra,Xin Zhao,25.53333333,0,1,1,2,5,13,0,0,0,0,0,0,0,5.085266667,0.039164491,0.117493473,0.704960836,0,12.91355,1,1,0,0,0,0,0,0,0,0,0,,0,12.9999,0,0,0,10,0,22.0174,0,1,8192,320.8355091,0.300117233,0.278139076,9,0.352480418,0.12,2,0.078328982,3,5, , ,9267,229.7436031,9075,-0.198511166,252,5,3,0,10.06527415,3405,3454,-49,5253,5382,-129,3219,3268,-49,96,98,-2,155,156,-1
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,5,Blue,Support,Koala,G-Rex,Thresh,Irelia,Akali,Rakan,Lissandra,Xin Zhao,25.53333333,0,0,3,4,5,13,0,0,0,0,0,0,0,5.085266667,0,0,0.704960836,0,12.91355,1,1,0,0,0,0,0,0,0,0,0,,0,12.9999,0,0,0,10,0,22.0174,0,1,2940,115.1436031,0.107708089,0.064441979,25,0.979112272,0.333333333,6,0.234986945,7,9, , ,4760,53.22924282,4375,-0.28009828,36,0,0,0,1.409921671,2012,2020,-8,2907,3136,-229,3046,2793,253,17,14,3,26,26,0
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,6,Red,Top,Duke,Invictus Gaming,Urgot,Alistar,Nocturne,Gragas,LeBlanc,Skarner,25.53333333,1,5,1,4,13,5,0,0,0,0,0,0,0,5.085266667,0.195822454,0.039164491,0.704960836,0,12.91355,1,1,0,0,0,0,0,0,0,0,1,,1,12.9999,1,1,10,0,1,22.0174,1,0,11077,433.8250653,0.26283694,0.237148589,9,0.352480418,0.147540984,6,0.234986945,1,1, , ,11936,334.2736292,9925,0.301449275,223,6,6,0,8.968668407,3327,2939,388,5922,4416,1506,4656,4787,-131,93,70,23,155,111,44
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,7,Red,Jungle,Ning,Invictus Gaming,Camille,Alistar,Nocturne,Gragas,LeBlanc,Skarner,25.53333333,1,4,0,5,13,5,1,1,0,0,1,0,0,5.085266667,0.156657963,0.039164491,0.704960836,0,12.91355,1,1,1,1,0,0,1,0,0,0,1,,1,12.9999,1,1,10,0,1,22.0174,1,0,7797,305.3655352,0.185008542,0.218254767,7,0.274151436,0.114754098,8,0.313315927,4,4, , ,11256,307.6417755,9108,0.254734497,27,142,73,20,6.618798956,3284,2862,422,5404,4218,1186,3248,3230,18,50,46,4,90,76,14
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,8,Red,Middle,RooKie,Invictus Gaming,Galio,Alistar,Nocturne,Gragas,LeBlanc,Skarner,25.53333333,1,1,2,8,13,5,0,0,0,0,0,1,0,5.085266667,0.039164491,0.078328982,0.704960836,0,12.91355,1,1,0,0,0,0,0,0,0,0,1,,1,12.9999,1,1,10,0,1,22.0174,1,0,10416,407.9373368,0.24715262,0.225034315,9,0.352480418,0.147540984,4,0.156657963,5,7, , ,11500,317.1979112,9625,0.083897158,256,15,14,1,10.61357702,3505,3324,181,5527,5337,190,4681,4504,177,89,80,9,150,144,6
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,9,Red,ADC,JackeyLove,Invictus Gaming,Kai'Sa,Alistar,Nocturne,Gragas,LeBlanc,Skarner,25.53333333,1,3,1,2,13,5,1,0,0,0,0,0,0,5.085266667,0.117493473,0.039164491,0.704960836,0,12.91355,1,1,0,0,0,0,0,0,0,0,1,,1,12.9999,1,1,10,0,1,22.0174,1,0,10472,410.1305483,0.248481397,0.226562491,8,0.313315927,0.131147541,5,0.195822454,3,3, , ,11555,319.3519582,11075,0.198511166,265,12,12,0,10.84856397,3454,3405,49,5382,5253,129,3268,3219,49,98,96,2,156,155,1
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,10,Red,Support,Baolan,Invictus Gaming,Tahm Kench,Alistar,Nocturne,Gragas,LeBlanc,Skarner,25.53333333,1,0,1,5,13,5,0,0,0,0,0,0,0,5.085266667,0,0,0.704960836,0,12.91355,1,1,0,0,0,0,0,0,0,0,1,,1,12.9999,1,1,10,0,1,22.0174,1,0,2382,93.28981723,0.056520501,0.092999839,28,1.096605744,0.459016393,7,0.274151436,11,12, , ,6748,131.0882507,5800,0.28009828,52,0,0,0,2.036553525,2020,2012,8,3136,2907,229,2793,3046,-253,14,17,-3,26,26,0
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,100,Blue,Team,Team,G-Rex, ,Irelia,Akali,Rakan,Lissandra,Xin Zhao,25.53333333,0,5,13,11,5,13, , , , ,0,0,1,5.085266667,0.195822454,0.509138381,0.704960836,1,12.91355,1,1,1,1,0,0,0,1,0,0,0,18.98043333,0,12.9999,0,0,0,10,0,22.0174,0,1,27296,1069.033943, , ,75,2.937336815,1,14,0.548302872,31,36,0.458333333,0.081081081,38095,826.002611,36675,-0.215502141,678,133,108,4,31.76240209,14542,15590,-1048,22131,25371,-3240,18786,18646,140,309,344,-35,512,577,-65
1002490580,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490580?gameHash=5933dfa62496f6b2&tab=overview,WC,2018-W,43390.15309,G,8,8.19,200,Red,Team,Team,Invictus Gaming, ,Alistar,Nocturne,Gragas,LeBlanc,Skarner,25.53333333,1,13,5,24,13,5, , , , ,1,1,0,5.085266667,0.509138381,0.195822454,0.704960836,0,12.91355,1,1,1,1,0,0,1,0,0,0,1,18.98043333,1,12.9999,1,1,10,0,1,22.0174,1,0,42144,1650.548303, , ,61,2.389033943,1,30,1.174934726,24,27,0.5625,0.266666667,52995,1409.553525,45533,0.215502141,823,175,105,21,39.08616188,15590,14542,1048,25371,22131,3240,18646,18786,-140,344,309,35,577,512,65
1002490588,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490588?gameHash=d63cc63aeca5317a&tab=overview,WC,2018-W,43390.19249,G,8,8.19,1,Blue,Top,Bwipo,Fnatic,Swain,Thresh,Alistar,Urgot,Nocturne,Camille,24.58333333,1,3,0,6,18,5,0,0,0,0,0,0,0,6.908416667,0.122033898,0,0.93559322,0,9.371066667,0,2,0,0,0,0,0,0,0,0,1,,1,15.85305,1,1,9,0,1,22.34756667,1,0,19799,805.3830508,0.344948342,0.215992677,15,0.610169492,0.194805195,3,0.122033898,4,5, , ,11307,326.3349153,9130,0.288937637,224,2,1,0,9.193220339,3643,2623,1020,5441,4355,1086,5113,4242,871,74,54,20,122,108,14
1002490588,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490588?gameHash=d63cc63aeca5317a&tab=overview,WC,2018-W,43390.19249,G,8,8.19,2,Blue,Jungle,Broxah,Fnatic,Xin Zhao,Thresh,Alistar,Urgot,Nocturne,Camille,24.58333333,1,5,1,7,18,5,0,0,0,0,0,0,0,6.908416667,0.203389831,0,0.93559322,0,9.371066667,0,2,0,2,0,0,0,0,0,0,1,,1,15.85305,1,1,9,0,1,22.34756667,1,0,9402,382.4542373,0.163806471,0.186268914,9,0.366101695,0.116883117,6,0.244067797,5,7, , ,10203,281.4264407,8533,0.266702085,12,117,71,12,5.247457627,3202,2821,381,5039,4419,620,3505,3189,316,52,53,-1,84,82,2
1002490588,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490588?gameHash=d63cc63aeca5317a&tab=overview,WC,2018-W,43390.19249,G,8,8.19,3,Blue,Middle,Caps,Fnatic,Irelia,Thresh,Alistar,Urgot,Nocturne,Camille,24.58333333,1,5,2,4,18,5,1,0,0,0,0,0,0,6.908416667,0.203389831,0.081355932,0.93559322,0,9.371066667,0,2,0,0,0,0,0,0,0,0,1,,1,15.85305,1,1,9,0,1,22.34756667,1,0,8857,360.2847458,0.154311201,0.239847073,9,0.366101695,0.116883117,6,0.244067797,2,3, , ,12193,362.3755932,12383,0.46329819,217,25,16,8,9.844067797,3526,3277,249,6084,5185,899,4487,4742,-255,82,88,-6,141,131,10
1002490588,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490588?gameHash=d63cc63aeca5317a&tab=overview,WC,2018-W,43390.19249,G,8,8.19,4,Blue,ADC,Rekkles,Fnatic,Ezreal,Thresh,Alistar,Urgot,Nocturne,Camille,24.58333333,1,4,1,7,18,5,1,0,0,0,0,1,0,6.908416667,0.162711864,0.040677966,0.93559322,0,9.371066667,0,2,0,0,0,0,0,0,0,0,1,,1,15.85305,1,1,9,0,1,22.34756667,1,0,15994,650.6033898,0.278655679,0.252581983,11,0.447457627,0.142857143,8,0.325423729,3,3, , ,12666,381.6162712,10375,0.29281768,256,9,5,1,10.77966102,3873,3306,567,5824,5231,593,3685,3285,400,103,85,18,163,147,16
1002490588,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490588?gameHash=d63cc63aeca5317a&tab=overview,WC,2018-W,43390.19249,G,8,8.19,5,Blue,Support,Hylissang,Fnatic,Braum,Thresh,Alistar,Urgot,Nocturne,Camille,24.58333333,1,1,1,11,18,5,0,0,0,0,1,0,0,6.908416667,0.040677966,0.081355932,0.93559322,0,9.371066667,0,2,0,0,0,0,0,0,0,0,1,,1,15.85305,1,1,9,0,1,22.34756667,1,0,3345,136.0677966,0.058278307,0.105309353,33,1.342372881,0.428571429,1,0.040677966,12,13, , ,7196,159.1077966,5325,-0.059225513,41,0,0,0,1.66779661,2573,2165,408,3791,3177,614,3260,2759,501,15,3,12,25,8,17
1002490588,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490588?gameHash=d63cc63aeca5317a&tab=overview,WC,2018-W,43390.19249,G,8,8.19,6,Red,Top,PK,G-Rex,Sion,Akali,Sivir,Aatrox,Lee Sin,Lissandra,24.58333333,0,0,4,2,5,18,0,0,0,0,0,0,0,6.908416667,0,0.122033898,0.93559322,0,9.371066667,2,0,0,0,0,0,0,0,0,0,0,,0,15.85305,0,0,0,9,0,22.34756667,0,1,9257,376.5559322,0.220693766,0.192789055,11,0.447457627,0.164179104,2,0.081355932,3,3, , ,7188,158.7823729,6825,-0.288937637,182,0,0,0,7.403389831,2623,3643,-1020,4355,5441,-1086,4242,5113,-871,54,74,-20,108,122,-14
1002490588,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490588?gameHash=d63cc63aeca5317a&tab=overview,WC,2018-W,43390.19249,G,8,8.19,7,Red,Jungle,baybay,G-Rex,Nidalee,Akali,Sivir,Aatrox,Lee Sin,Lissandra,24.58333333,0,0,4,3,5,18,0,0,0,0,0,0,0,6.908416667,0,0.203389831,0.93559322,1,9.371066667,2,0,2,0,1,0,1,0,0,0,0,,0,15.85305,0,0,0,9,0,22.34756667,0,1,8528,346.9016949,0.203313863,0.177527535,14,0.569491525,0.208955224,4,0.162711864,7,8, , ,6879,146.2128814,6525,-0.266702085,9,120,79,12,5.247457627,2821,3202,-381,4419,5039,-620,3189,3505,-316,53,52,1,82,84,-2
1002490588,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490588?gameHash=d63cc63aeca5317a&tab=overview,WC,2018-W,43390.19249,G,8,8.19,8,Red,Middle,Candy,G-Rex,LeBlanc,Akali,Sivir,Aatrox,Lee Sin,Lissandra,24.58333333,0,2,4,1,5,18,0,0,0,0,0,0,0,6.908416667,0.081355932,0.203389831,0.93559322,0,9.371066667,2,0,0,0,0,0,0,0,0,0,0,,0,15.85305,0,0,0,9,0,22.34756667,0,1,10090,410.440678,0.240553105,0.240845557,10,0.406779661,0.149253731,1,0.040677966,2,3, , ,8161,198.3620339,7725,-0.46329819,189,8,8,0,8.013559322,3277,3526,-249,5185,6084,-899,4742,4487,255,88,82,6,131,141,-10
1002490588,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490588?gameHash=d63cc63aeca5317a&tab=overview,WC,2018-W,43390.19249,G,8,8.19,9,Red,ADC,Stitch,G-Rex,Xayah,Akali,Sivir,Aatrox,Lee Sin,Lissandra,24.58333333,0,1,2,2,5,18,0,0,0,0,0,0,0,6.908416667,0.040677966,0.162711864,0.93559322,0,9.371066667,2,0,0,0,0,0,0,0,0,0,0,,0,15.85305,0,0,0,9,0,22.34756667,0,1,9677,393.640678,0.230706878,0.269244826,9,0.366101695,0.134328358,9,0.366101695,3,5, , ,8736,221.7518644,7725,-0.29281768,230,8,4,0,9.681355932,3306,3873,-567,5231,5824,-593,3285,3685,-400,85,103,-18,147,163,-16
1002490588,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490588?gameHash=d63cc63aeca5317a&tab=overview,WC,2018-W,43390.19249,G,8,8.19,10,Red,Support,Koala,G-Rex,Rakan,Akali,Sivir,Aatrox,Lee Sin,Lissandra,24.58333333,0,2,4,0,5,18,0,0,0,0,0,0,1,6.908416667,0.081355932,0.040677966,0.93559322,0,9.371066667,2,0,0,0,0,0,0,0,0,0,0,,0,15.85305,0,0,0,9,0,22.34756667,0,1,4393,178.6983051,0.104732388,0.119593026,23,0.93559322,0.343283582,10,0.406779661,6,8, , ,5706,98.49762712,5650,0.059225513,19,0,0,0,0.772881356,2165,2573,-408,3177,3791,-614,2759,3260,-501,3,15,-12,8,25,-17
